idx,mol_id,smiles,scaffold,split
2984,TOX25603,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(C[N+]3(C)CCCC3)CS[C@H]12)c1csc(N)n1,N=C(C(=O)NC1C(=O)N2C=C(C[NH+]3CCCC3)CSC12)c1cscn1,val
3002,TOX3474,O=c1[nH]c2ccccc2n1C1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,O=c1[nH]c2ccccc2n1C1CCN(CCCC(c2ccccc2)c2ccccc2)CC1,val
3005,TOX3471,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C,c1ccc2c(c1)NC1NCCC21,val
3009,TOX2306,CCOP(=O)(OCC)SCCSCC,CCOP(=O)(OCC)SCCSCC,val
3018,TOX3652,Nc1nc2nc[nH]c2c(=S)[nH]1,S=c1[nH]cnc2nc[nH]c12,val
3039,TOX21357,CCCCC/C=C\C=C\C(=O)OCC,CCCCCC=CC=CC(=O)OCC,val
3051,TOX29298,CCCCCCI,CCCCCCI,val
3053,TOX29296,CCCCCCCCCCCCCCCBr,CCCCCCCCCCCCCCCBr,val
3055,TOX29294,CCOC(=O)CS,CCOC(=O)CS,val
3058,TOX29290,CCCOC(=O)C(C)O,CCCOC(=O)C(C)O,val
3059,TOX6689,CC(O)CN(CCN(CC(C)O)CC(C)O)CC(C)O,CC(O)CN(CCN(CC(C)O)CC(C)O)CC(C)O,val
3061,TOX7888,c1ccc(-c2ccc(-c3ccccc3)cc2)cc1,c1ccc(-c2ccc(-c3ccccc3)cc2)cc1,val
3062,TOX2950,OC(CCCN1CCCCC1)(c1ccccc1)c1ccccc1,c1ccc(C(CCCN2CCCCC2)c2ccccc2)cc1,val
3063,TOX6457,CC(C)(C#N)/N=N/C(C)(C)C#N,CC(C)(C#N)N=NC(C)(C)C#N,val
3078,TOX26828,O=c1[n-]c2[nH]c(=O)[nH]c(=O)c2[nH]1,O=c1[n-]c2[nH]c(=O)[nH]c(=O)c2[nH]1,val
3084,TOX26356,O[C@@H]1[C@H](O)CN2CCC[C@@H](O)[C@H]12,C1CCN2CCCC2C1,val
3099,TOX1332,CN(C)C(=S)SSC(=S)N(C)C,CN(C)C(=S)SSC(=S)N(C)C,val
3123,TOX24214,C[N+]1(C)[C@H]2CC(OC(=O)C(O)(c3cccs3)c3cccs3)C[C@@H]1[C@H]1O[C@@H]21,O=C(OC1CC2[NH2+]C(C1)C1OC21)C(c1cccs1)c1cccs1,val
3159,TOX3221,CC(Oc1c(Cl)cccc1Cl)C1=NCCN1,c1ccc(OCC2=NCCN2)cc1,val
3166,TOX14270,Cc1cnc(C2=NC(=O)C(C)(C(C)C)N2)c(C(=O)O)c1,O=C1CNC(c2ccccn2)=N1,val
3172,TOX6766,CC(C)=CC(C)(C)C,CC(C)=CC(C)(C)C,val
3183,TOX26109,CCCCN1CCCC1C(=O)Nc1c(C)cc(C)cc1C,O=C(Nc1ccccc1)C1CCCN1,val
3187,TOX4942,OCC(Br)=C(Br)CO,OCC(Br)=C(Br)CO,val
3198,TOX7412,CCCCOCCOCCOCCOCCO,CCCCOCCOCCOCCOCCO,val
3215,TOX5542,C=C(C)C(=O)O,C=C(C)C(=O)O,val
3233,TOX27762,c1ccc(CN(CC2=NCCN2)c2ccccc2)cc1,c1ccc(CN(CC2=NCCN2)c2ccccc2)cc1,val
3242,TOX5150,COP(=O)(O)OC,COP(=O)(O)OC,val
3243,TOX5156,CNC(=O)NC,CNC(=O)NC,val
3244,TOX21909,Cl[Dy](Cl)Cl,Cl[Dy](Cl)Cl,val
3249,TOX21132,Cc1cc(C)c(C=C2C(=O)Nc3ccccc32)[nH]1,O=C1Nc2ccccc2C1=Cc1ccc[nH]1,val
3272,TOX25959,O=C(CCCCCCCCCCCCC1CCCC1)Nc1ccc(S(=O)(=O)c2ccc(NC(=O)CCCCCCCCCCCCC3CCCC3)cc2)cc1,O=C(CCCCCCCCCCCCC1CCCC1)Nc1ccc(S(=O)(=O)c2ccc(NC(=O)CCCCCCCCCCCCC3CCCC3)cc2)cc1,val
3275,TOX3413,CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](O)C[C@H]3OC[C@@]3(OC(C)=O)[C@H]2[C@H](OC(=O)c2ccccc2)[C@]2(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c3ccccc3)c3ccccc3)C(C)=C1C2(C)C,O=C(CC(NC(=O)c1ccccc1)c1ccccc1)OC1C=C2CC(=O)C3CCC4OCC4C3C(OC(=O)c3ccccc3)C(C2)C1,val
3282,TOX24680,NCCCN(CCO)CCO,NCCCN(CCO)CCO,val
3292,TOX1929,CCCCCCBr,CCCCCCBr,val
3300,TOX7781,O=S(=O)([O-])c1ccc(Nc2nc(Nc3ccc(/C=C/c4ccc(Nc5nc(Nc6ccc(S(=O)(=O)[O-])cc6)nc(N(CCO)CCO)n5)cc4S(=O)(=O)[O-])c(S(=O)(=O)[O-])c3)nc(N(CCO)CCO)n2)cc1,C(=Cc1ccc(Nc2ncnc(Nc3ccccc3)n2)cc1)c1ccc(Nc2ncnc(Nc3ccccc3)n2)cc1,val
3303,TOX2007,CCCCOCCCC,CCCCOCCCC,val
3313,TOX1028,CCN(CC)N=O,CCN(CC)N=O,val
3331,TOX21484,CC/C=C\CCOC(C)=O,CCC=CCCOC(C)=O,val
3332,TOX5975,CC(C)=C1CC[C@@H](C)CC1=O,C=C1CCCCC1=O,val
3341,TOX6955,O=c1[nH]c2ccccc2c(=O)o1,O=c1[nH]c2ccccc2c(=O)o1,val
3354,TOX1319,ClC(Cl)=C(Cl)Cl,ClC(Cl)=C(Cl)Cl,val
3363,TOX9122,O=C(OC(=O)c1ccccc1)c1ccccc1,O=C(OC(=O)c1ccccc1)c1ccccc1,val
3379,TOX28999,Clc1ccc(Nc2nnc(Cc3ccncc3)c3ccccc23)cc1,c1ccc(Nc2nnc(Cc3ccncc3)c3ccccc23)cc1,val
3386,TOX24945,OCCSCSCCO,OCCSCSCCO,val
3389,TOX2663,CC(C)COCC(CN(Cc1ccccc1)c1ccccc1)N1CCCC1,c1ccc(CN(CCN2CCCC2)c2ccccc2)cc1,val
3403,TOX12655,CC1(C)CCC(=Cc2ccc(Cl)cc2)C1(O)Cn1cncn1,C(=C1CCCC1Cn1cncn1)c1ccccc1,val
3408,TOX25547,CCCc1ncc(C[n+]2ccccc2C)c(N)n1,c1cc[n+](Cc2cncnc2)cc1,val
3418,TOX7043,CC(=O)[O-].[K+],CC(=O)[O-].[K+],val
3423,TOX3756,CN(C)CCOC1=Cc2ccccc2Sc2ccc(Cl)cc21,C1=Cc2ccccc2Sc2ccccc21,val
3424,TOX3753,O=C1Cc2cc(CCN3CCN(c4nsc5ccccc45)CC3)c(Cl)cc2N1,O=C1Cc2cc(CCN3CCN(c4nsc5ccccc45)CC3)ccc2N1,val
3427,TOX4961,CCCCCCCCCCCC(=O)O[Sn](CCCC)(CCCC)OC(=O)CCCCCCCCCCC,CCCCCCCCCCCC(=O)O[Sn](CCCC)(CCCC)OC(=O)CCCCCCCCCCC,val
3443,TOX7438,CCCCO[PH](=O)OCCCC,CCCCO[PH](=O)OCCCC,val
3448,TOX26169,CCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCC,CCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCC,val
3449,TOX26164,Cc1cccc(C)c1NC(=O)NC1=CCCN1C,O=C(NC1=CCCN1)Nc1ccccc1,val
3458,TOX27568,Cc1nnc(-c2ccccc2)c(=O)n1N,O=c1[nH]cnnc1-c1ccccc1,val
3460,TOX27565,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCI,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCI,val
3461,TOX27562,C/C=C(\C)C(=O)OCC/C=C\CC,CC=C(C)C(=O)OCCC=CCC,val
3484,TOX26787,N#CC(c1ccc(Cl)cc1)c1c(Cl)cc(-n2ncc(=O)[nH]c2=O)cc1Cl,O=c1cnn(-c2ccc(Cc3ccccc3)cc2)c(=O)[nH]1,val
3490,TOX6148,CC(C)[C@]12CC(=O)[C@H](C)[C@H]1C2,O=C1CC2CC2C1,val
3494,TOX9661,CC(CCO)CC(C)(C)C,CC(CCO)CC(C)(C)C,val
3510,TOX22322,CCCCCC[C@@H](O)C/C=C\CCCCCCCC(=O)[O-],CCCCCCC(O)CC=CCCCCCCCC(=O)[O-],val
3514,TOX28699,CCO[C@H](Cc1ccc(OCCc2ccc(OS(C)(=O)=O)cc2)cc1)C(=O)O,c1ccc(CCOc2ccccc2)cc1,val
3518,TOX28690,COC(=O)[C@]12CCC(C)(C)C[C@H]1[C@H]1C(=O)C=C3[C@@](C)(CC[C@H]4C(C)(C)C(=O)C(C#N)=C[C@]34C)[C@]1(C)CC2,O=C1C=CC2C3=CC(=O)C4C5CCCCC5CCC4C3CCC2C1,val
3533,TOX7233,CC(Br)C(=O)O,CC(Br)C(=O)O,val
3538,TOX1690,CCCCCCCCCCC(=O)O,CCCCCCCCCCC(=O)O,val
3563,TOX24682,C=C(C)C(=O)NCCC[N+](C)(C)C,C=C(C)C(=O)NCCC[N+](C)(C)C,val
3574,TOX244,NNC(N)=O,NNC(N)=O,val
3605,TOX26572,N#CCC(=O)NN,N#CCC(=O)NN,val
3611,TOX26578,O=S(=O)([O-])c1cc(O)c2c(N=Nc3ccc(Nc4ccccc4)c4c(S(=O)(=O)[O-])cccc34)cc(S(=O)(=O)[O-])cc2c1,c1ccc(Nc2ccc(N=Nc3cccc4ccccc34)c3ccccc23)cc1,val
3614,TOX26315,CCCN1CCC[C@@H]2Cc3nc(N)ncc3C[C@H]21,c1ncc2c(n1)CC1CCCNC1C2,val
3621,TOX7591,C=CC(=O)NC(C)(C)CS(=O)(=O)[O-],C=CC(=O)NC(C)(C)CS(=O)(=O)[O-],val
3623,TOX7595,CCCCCCCCS(=O)(=O)[O-],CCCCCCCCS(=O)(=O)[O-],val
3626,TOX7599,O=C([O-])CS,O=C([O-])CS,val
3629,TOX7841,CC(C)CCCCCOC(=O)CS,CC(C)CCCCCOC(=O)CS,val
3634,TOX7834,C=CC(=O)OCCC(=O)O,C=CC(=O)OCCC(=O)O,val
3649,TOX27041,C=CCON/C(CCC)=C1\C(=O)CC(C)(C)C(C(=O)OC)=C1[O-],C=C1C=CCCC1=O,val
3655,TOX19721,CCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO,CCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO,val
3688,TOX1739,CCCO,CCCO,val
3704,TOX12638,COC(=O)N(OC)c1ccccc1COc1ccn(-c2ccc(Cl)cc2)n1,c1ccc(COc2ccn(-c3ccccc3)n2)cc1,val
3720,TOX3591,C1CCN2C[C@@H]3C[C@@H](CN4CCCC[C@H]34)[C@@H]2C1,C1CCN2CC3CC(CN4CCCCC34)C2C1,val
3724,TOX21847,CCCCOC(=O)CCCCCCCCC(=O)OCCCC,CCCCOC(=O)CCCCCCCCC(=O)OCCCC,val
3733,TOX28648,O=C(OCC1(COC(=O)c2cccnc2)CCCC(COC(=O)c2cccnc2)(COC(=O)c2cccnc2)C1O)c1cccnc1,O=C(OCC1(COC(=O)c2cccnc2)CCCC(COC(=O)c2cccnc2)(COC(=O)c2cccnc2)C1)c1cccnc1,val
3742,TOX7454,CC(=O)CC(=O)N(C)C,CC(=O)CC(=O)N(C)C,val
3750,TOX27545,CCCCCCCCCCCSCC(=O)O,CCCCCCCCCCCSCC(=O)O,val
3761,TOX5502,C=CC(C)(O)CCC=C(C)C,C=CC(C)(O)CCC=C(C)C,val
3764,TOX5506,CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)O,CCC=CCC=CCC=CCCCCCCCC(=O)O,val
3766,TOX12998,O=C(O)CCSSCCC(=O)O,O=C(O)CCSSCCC(=O)O,val
3779,TOX10336,N#CCCCl,N#CCCCl,val
3780,TOX1503,ClCBr,ClCBr,val
3793,TOX24575,O=C(C(Cl)Cl)N1CCOC12CCCCC2,C1CCC2(CC1)NCCO2,val
3811,TOX516,CN(C)N,CN(C)N,val
3812,TOX515,CN(C)C=O,CN(C)C=O,val
3822,TOX25196,COc1ccccc1OCC(O)CN1CCN(CC(=O)Nc2c(C)cccc2C)CC1,O=C(CN1CCN(CCCOc2ccccc2)CC1)Nc1ccccc1,val
3840,TOX25225,O=P([O-])(O)C(Cl)(Cl)P(=O)([O-])O,O=P([O-])(O)C(Cl)(Cl)P(=O)([O-])O,val
3845,TOX2927,O=c1[nH]cnc2c1ncn2[C@H]1CC[C@@H](CO)O1,O=c1[nH]cnc2c1ncn2C1CCCO1,val
3848,TOX24745,CC1(C)C(=O)C(C)(C)C1=O,O=C1CC(=O)C1,val
3856,TOX26086,CN1CCN(C(=O)O[C@H]2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1,O=C(OC1c2nccnc2C(=O)N1c1ccccn1)N1CCNCC1,val
3863,TOX6998,CC(C)CC(=O)CC(C)CC(C)C,CC(C)CC(=O)CC(C)CC(C)C,val
3868,TOX637,C=O,C=O,val
3892,TOX27687,O=C1O[C@H]([C@@H](O)CO)C([O-])=C1O.O=C1O[C@H]([C@@H](O)CO)C([O-])=C1O,O=C1C=CCO1.O=C1C=CCO1,val
3899,TOX27066,CCCC(=O)C(C)=O,CCCC(=O)C(C)=O,val
3906,TOX20484,C=C[C@@]1(C)CC(=O)[C@@]2(O)[C@](C)(O1)[C@@H](OC(C)=O)[C@@H](O)[C@H]1C(C)(C)CC[C@H](O)[C@@]12C,O=C1CCOC2CCC3CCCCC3C12,val
3907,TOX18852,O=S(=O)(O)c1ccc2[nH]c(-c3ccccc3)nc2c1,c1ccc(-c2nc3ccccc3[nH]2)cc1,val
3909,TOX24904,Cc1cc(C(=C2C=CC(=Nc3ccc(S(=O)(=O)[O-])cc3S(=O)(=O)O)C=C2)c2ccc(Nc3ccc(S(=O)(=O)[O-])cc3)cc2)ccc1N,C1=CC(=C(c2ccccc2)c2ccc(Nc3ccccc3)cc2)C=CC1=Nc1ccccc1,val
3913,TOX24902,CCC(C)(CCC(C)C)C(=O)[O-].CCC(C)(CCC(C)C)C(=O)[O-],CCC(C)(CCC(C)C)C(=O)[O-].CCC(C)(CCC(C)C)C(=O)[O-],val
3921,TOX22426,O=C(O)CC(C(=O)O)S(=O)(=O)O,O=C(O)CC(C(=O)O)S(=O)(=O)O,val
3948,TOX12611,CCCSP(=O)(OCC)SCCC,CCCSP(=O)(OCC)SCCC,val
3973,TOX4299,C[C@H]1[C@H](c2ccc(Cl)cc2)SC(=O)N1C(=O)NC1CCCCC1,O=C(NC1CCCCC1)N1CC(c2ccccc2)SC1=O,val
3975,TOX167,CC(CCl)OC(C)CCl,CC(CCl)OC(C)CCl,val
3977,TOX160,Cc1c(COC(=O)C2C(/C=C(\Cl)C(F)(F)F)C2(C)C)cccc1-c1ccccc1,O=C(OCc1cccc(-c2ccccc2)c1)C1CC1,val
4005,TOX6878,OCCSCCO,OCCSCCO,val
4016,TOX1524,N#CCCl,N#CCCl,val
4020,TOX4739,C=C1CCC=C(C)CC[C@@H]2[C@@H]1CC2(C)C,C=C1CCC=CCCC2CCC12,val
4026,TOX1740,CCCCO,CCCCO,val
4038,TOX24597,Cc1cc(C)c(C(=O)P(=O)(C(=O)c2c(C)cc(C)cc2C)c2ccccc2)c(C)c1,O=C(c1ccccc1)P(=O)(C(=O)c1ccccc1)c1ccccc1,val
4044,TOX6275,CCCCC#N,CCCCC#N,val
4050,TOX27869,Oc1ccc(C2(c3ccc(O)cc3)CC3CC2C2CCCC32)cc1,c1ccc(C2(c3ccccc3)CC3CC2C2CCCC32)cc1,val
4053,TOX5063,CCCCC(=O)N(C)C,CCCCC(=O)N(C)C,val
4057,TOX3386,CO[C@@H]1[C@@H](OC(N)=O)[C@@H](O)[C@H](Oc2ccc3c([O-])c(NC(=O)c4ccc(O)c(CC=C(C)C)c4)c(=O)oc3c2C)OC1(C)C,O=C(Nc1cc2ccc(OC3CCCCO3)cc2oc1=O)c1ccccc1,val
4087,TOX25240,CN(CCCCCCCCCCN(C)C(=O)Oc1ccccc1[N+](C)(C)C)C(=O)Oc1ccccc1[N+](C)(C)C,O=C(NCCCCCCCCCCNC(=O)Oc1ccccc1)Oc1ccccc1,val
4101,TOX26536,O=C(O)[C@@H]1CSCN1,C1CSCN1,val
4103,TOX26534,CC(=O)N[C@@H](CCC(=O)O)C(=O)O,CC(=O)NC(CCC(=O)O)C(=O)O,val
4115,TOX22191,CNC(=S)NC,CNC(=S)NC,val
4135,TOX4126,ClC1=C(Cl)C2(Cl)C3C4OC4C(Cl)C3C1(Cl)C2(Cl)Cl,C1=CC2CC1C1CC3OC3C21,val
4142,TOX2817,Cc1c(C(=O)O)c(O)cc2c1C(=O)c1c(O)c([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(O)c(O)c1C2=O,O=C1c2ccccc2C(=O)c2cc(C3CCCCO3)ccc21,val
4150,TOX26637,O=C([O-])c1cc(O)c2c3nc4ccccc4oc-3cc(=O)c2n1,O=c1cc2oc3ccccc3nc-2c2cccnc12,val
4153,TOX26639,Cc1cccc(C)c1NC(=O)CC12CCCN1CCC2,O=C(CC12CCCN1CCC2)Nc1ccccc1,val
4161,TOX2607,CC(C)(C#N)c1cc(Cn2cncn2)cc(C(C)(C)C#N)c1,c1ccc(Cn2cncn2)cc1,val
4178,TOX24928,CC(C)O[Ti](OCCN(CCO)CCO)(OCCN(CCO)CCO)OC(C)C,CC(C)O[Ti](OCCN(CCO)CCO)(OCCN(CCO)CCO)OC(C)C,val
4197,TOX28993,CC(=O)Oc1cc2c(s1)CCN(C(C(=O)C1CC1)c1ccccc1F)C2,O=C(C1CC1)C(c1ccccc1)N1CCc2sccc2C1,val
4199,TOX3551,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1[C@H](C(=O)O)C[C@@H]2CCC[C@@H]21,O=C(CNCCCc1ccccc1)N1CCC2CCCC21,val
4208,TOX7021,CCCCOCCOCCOC(C)=O,CCCCOCCOCCOC(C)=O,val
4214,TOX3733,CCCC(CCC)C(=O)O,CCCC(CCC)C(=O)O,val
4228,TOX146,c1ccc2sc(SSc3nc4ccccc4s3)nc2c1,c1ccc2sc(SSc3nc4ccccc4s3)nc2c1,val
4235,TOX27106,CC(C)=CCCC(C)CC(=O)O,CC(C)=CCCC(C)CC(=O)O,val
4249,TOX26279,COc1ccc2nc(NC(=O)Nc3ccccc3)sc2c1,O=C(Nc1ccccc1)Nc1nc2ccccc2s1,val
4257,TOX26277,O=C(Nc1ncc([N+](=O)[O-])s1)c1cccs1,O=C(Nc1nccs1)c1cccs1,val
4259,TOX27279,CC[C@@H]1C[C@H](N(Cc2cc(C(F)(F)F)cc(C(F)(F)F)c2)C(C)=O)c2cc(C(F)(F)F)ccc2N1C(=O)OC(C)C,c1ccc(CNC2CCNc3ccccc32)cc1,val
4262,TOX27274,CC(Cc1ccc(OCC(=O)O)cc1)NCC(O)c1csc(C(F)(F)F)n1,c1ccc(CCNCCc2cscn2)cc1,val
4272,TOX20727,OC(Cn1cncn1)(c1ccc(F)cc1)c1ccccc1F,c1ccc(C(Cn2cncn2)c2ccccc2)cc1,val
4273,TOX20728,CCCCOP(=O)(O)OCCCC,CCCCOP(=O)(O)OCCCC,val
4280,TOX1543,CCCCCCCCCl,CCCCCCCCCl,val
4282,TOX1545,CC(Cl)C(=O)O,CC(Cl)C(=O)O,val
4295,TOX28586,Cc1nnc(C(=O)NC(C)(C)c2nc(C(=O)NCc3ccc(F)cc3)c(O)c(=O)n2C)o1,O=C(NCc1ccccc1)c1cc(=O)[nH]c(CNC(=O)c2nnco2)n1,val
4305,TOX28729,CN1[C@H]2CC[C@@H]1C[C@H](NC(=O)n1c(=O)[nH]c3ccccc31)C2,O=C(NC1CC2CCC(C1)N2)n1c(=O)[nH]c2ccccc21,val
4307,TOX28721,CC(C(=O)O)c1ccc(/C=C2\CCCCC2=O)cc1,O=C1CCCCC1=Cc1ccccc1,val
4310,TOX28724,CCCCCCCCCCCCCCCCCCNC(=O)OC1CCN(C(=O)OC[C@H](COC(=O)N(Cc2cccc[n+]2CC)C(=O)c2ccccc2OC)OC)CC1,O=C(OCCCOC(=O)N(Cc1cccc[nH+]1)C(=O)c1ccccc1)N1CCCCC1,val
4322,TOX6258,ClCCOP(OCCCl)OCCCl,ClCCOP(OCCCl)OCCCl,val
4326,TOX5047,CCOCCOCCOCC,CCOCCOCCOCC,val
4329,TOX2016,C1CN2CCN1CC2,C1CN2CCN1CC2,val
4348,TOX25262,CCC1(CC)C(=O)C=CNC1=O,O=C1C=CNC(=O)C1,val
4359,TOX803,Cc1cnc(NC(=O)C2=C(O)c3ccccc3S(=O)(=O)N2C)s1,O=C(Nc1nccs1)C1=Cc2ccccc2S(=O)(=O)N1,val
4383,TOX27394,CCCCCCC(CCCCCCCCCCC(=O)OCC(COC(C)=O)OC(C)=O)OC(C)=O,CCCCCCC(CCCCCCCCCCC(=O)OCC(COC(C)=O)OC(C)=O)OC(C)=O,val
4404,TOX2835,C[N+]12CCC(CC1)C(OC(=O)C(O)(c1ccccc1)c1ccccc1)C2,O=C(OC1C[NH+]2CCC1CC2)C(c1ccccc1)c1ccccc1,val
4407,TOX24754,C=CCOC(=O)CCCCCC,C=CCOC(=O)CCCCCC,val
4410,TOX9707,O=S(=O)(Cl)Cl,O=S(=O)(Cl)Cl,val
4411,TOX1289,C=C(Cl)CSC(=S)N(CC)CC,C=C(Cl)CSC(=S)N(CC)CC,val
4413,TOX9703,O=S(=O)([O-])[S-],O=S(=O)([O-])[S-],val
4422,TOX5671,C=CC(C)=O,C=CC(C)=O,val
4438,TOX26241,CCCCCCCCCCCCOCCCN,CCCCCCCCCCCCOCCCN,val
4455,TOX1482,CC(C)=O,CC(C)=O,val
4457,TOX3532,C[C@@H]1O[C@@H](O[C@@H]2C=C3CC[C@@H]4[C@H](CC[C@]5(C)[C@@H](c6ccc(=O)oc6)CC[C@]45O)[C@@]3(C)CC2)[C@H](O)[C@H](O)[C@H]1O,O=c1ccc(C2CCC3C2CCC2C4CCC(OC5CCCCO5)C=C4CCC23)co1,val
4466,TOX1752,CC(=O)C(C)(C)C,CC(=O)C(C)(C)C,val
4485,TOX12303,CCCC/C=C\CCCCCCCCCC=O,CCCCC=CCCCCCCCCCC=O,val
4486,TOX15305,CCCC/C=C/CCCCO,CCCCC=CCCCCO,val
4495,TOX24354,CCCCN(CCO)CCO,CCCCN(CCO)CCO,val
4520,TOX26705,CCCCCCCCCCCCCCCCC(C(=O)O)C(O)(CC(=O)O)C(=O)O,CCCCCCCCCCCCCCCCC(C(=O)O)C(O)(CC(=O)O)C(=O)O,val
4521,TOX26706,NC(=O)N[C@@H](CCC(=O)O)C(=O)O,NC(=O)NC(CCC(=O)O)C(=O)O,val
4525,TOX26254,O=C1C(=Cc2cccs2)CCCC1=Cc1cccs1,O=C1C(=Cc2cccs2)CCCC1=Cc1cccs1,val
4531,TOX22011,CCCCCCCCCCCC(=O)N(C)CC(=O)O,CCCCCCCCCCCC(=O)N(C)CC(=O)O,val
4538,TOX27253,CCc1nn(C2CCCCC2)c2cc([C@]3(C#N)CC[C@@H](C(=O)O)CC3)ccc12,c1cc2cnn(C3CCCCC3)c2cc1C1CCCCC1,val
4539,TOX27252,O=C(N[C@@H](Cc1ccccc1)[C@@H](O)C(=O)N1C[C@H](O)[C@H](O)C1)c1cc2cc(Cl)ccc2[nH]1,O=C(NC(CC(=O)N1CCCC1)Cc1ccccc1)c1cc2ccccc2[nH]1,val
4551,TOX4086,CCOP(=S)(OCC)SCSP(=S)(OCC)OCC,CCOP(=S)(OCC)SCSP(=S)(OCC)OCC,val
4554,TOX1411,O=P(OCCCl)(OCCCl)OCCCl,O=P(OCCCl)(OCCCl)OCCCl,val
4555,TOX1414,CCCCC(CC)COP(=O)(OCC(CC)CCCC)OCC(CC)CCCC,CCCCC(CC)COP(=O)(OCC(CC)CCCC)OCC(CC)CCCC,val
4558,TOX1562,N#CC(Cl)Cl,N#CC(Cl)Cl,val
4560,TOX1561,NC(=O)C(Cl)Cl,NC(=O)C(Cl)Cl,val
4579,TOX28701,Cc1cccc(C)c1N(CCCc1cccnc1)C(=O)C(C)N,c1ccc(NCCCc2cccnc2)cc1,val
4586,TOX27824,Cc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=NC2,c1ccc(C2=NCc3cncn3-c3ccccc32)cc1,val
4590,TOX6238,CN(C)C,CN(C)C,val
4602,TOX23,C=CC=O,C=CC=O,val
4606,TOX710,c1ccc(NNc2ccccc2)cc1,c1ccc(NNc2ccccc2)cc1,val
4636,TOX13757,CC(=O)Oc1ccccc1C(=O)Nc1ncc([N+](=O)[O-])s1,O=C(Nc1nccs1)c1ccccc1,val
4647,TOX3078,O=C([O-])P(=O)([O-])[O-],O=C([O-])P(=O)([O-])[O-],val
4649,TOX7518,CCCCO[AlH3](OCCCC)OCCCC,CCCCO[AlH3](OCCCC)OCCCC,val
4651,TOX7512,CN(C)CCOCCN(C)C,CN(C)CCOCCN(C)C,val
4659,TOX20295,CCCOC(=O)NCCCN(C)C,CCCOC(=O)NCCCN(C)C,val
4666,TOX27622,O=C1CCCCCCCCCCCCCCCO1,O=C1CCCCCCCCCCCCCCCO1,val
4668,TOX21759,CCCCCCCCCCCCCCCC[N+](C)(C)CC,CCCCCCCCCCCCCCCC[N+](C)(C)CC,val
4694,TOX5612,CC(C#N)CCC#N,CC(C#N)CCC#N,val
4712,TOX25700,c1ccc(-c2nc[nH]c2-c2ccccc2)cc1,c1ccc(-c2nc[nH]c2-c2ccccc2)cc1,val
4720,TOX20579,C=C1C(=O)O[C@H]2[C@H]1CCC(C)=CCC[C@@]1(C)O[C@@H]21,C=C1C(=O)OC2C1CCC=CCCC1OC12,val
4748,TOX1006,CN(N=O)C(N)=O,CN(N=O)C(N)=O,val
4777,TOX5854,ClSC(Cl)(Cl)Cl,ClSC(Cl)(Cl)Cl,val
4797,TOX15589,CCCCCCCCCC[N+](C)(CCCCCCCCCC)CCC[Si](OC)(OC)OC,CCCCCCCCCC[N+](C)(CCCCCCCCCC)CCC[Si](OC)(OC)OC,val
4799,TOX14186,CC(=O)S[C@@H]1CC2=CC(=O)CC[C@]2(C)[C@H]2CC[C@@]3(C)[C@@H](CC[C@@]34CCC(=O)O4)[C@@H]21,O=C1C=C2CCC3C(CCC4C3CCC43CCC(=O)O3)C2CC1,val
4811,TOX26239,O=C(NNCNNC(=O)c1ccncc1)c1ccncc1,O=C(NNCNNC(=O)c1ccncc1)c1ccncc1,val
4815,TOX22038,CCCCCCCOC(=O)CCC,CCCCCCCOC(=O)CCC,val
4819,TOX7981,CC(C)(C)c1n[nH]c(=S)n(N)c1=O,O=c1cn[nH]c(=S)[nH]1,val
4838,TOX2,CC=O,CC=O,val
4854,TOX24867,C=C(C)C(=O)OCC(C)(C)COC(=O)C(=C)C,C=C(C)C(=O)OCC(C)(C)COC(=O)C(=C)C,val
4855,TOX28893,O=C1NCCN1CCN1CCC(c2cn(-c3ccc(F)cc3)c3ccc(Cl)cc23)CC1,O=C1NCCN1CCN1CCC(c2cn(-c3ccccc3)c3ccccc23)CC1,val
4860,TOX28765,CC(=O)Oc1ccc(C2(c3ccc(OC(C)=O)cc3)Oc3ccccc3NC2=O)cc1,O=C1Nc2ccccc2OC1(c1ccccc1)c1ccccc1,val
