NR-AR,NR-AR-LBD,NR-AhR,NR-Aromatase,NR-ER,NR-ER-LBD,NR-PPAR-gamma,SR-ARE,SR-ATAD5,SR-HSE,SR-MMP,SR-p53,mol_id,smiles,MolWt,LogP,TPSA,HDonors,HAcceptors,RotBonds,RingCount,AromaticRings,ExactMolWt
,,,,,,,0,,0,,,TOX2719,C=CCN1C[C@H](C(=O)N(CCCN(C)C)C(=O)NCC)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21,451.61500000000024,3.193900000000001,71.68,2,4,8,4,2,451.29472542400003
0,0,0,0,0,0,0,0,0,0,0,0,TOX24662,CCCCCCCCSCC,174.35299999999998,4.100000000000004,0,0,1,8,0,0,174.1442217
0,0,0,0,1,0,0,,0,,0,0,TOX28956,O=S(O)CO[Na],118.08899999999998,-0.7343,46.53,1,2,2,0,0,117.97005923600001
0,0,0,0,0,0,0,0,0,0,0,0,TOX24986,C=COCCOCCOCCOC=C,202.24999999999997,1.3397999999999999,36.92,0,4,11,0,0,202.1205091
0,0,0,0,0,0,0,0,0,0,0,0,TOX1621,CCC(C)C(=O)O,102.13299999999998,1.1171,37.3,1,1,2,0,0,102.0680796
0,0,0,0,0,0,0,0,0,0,0,0,TOX1620,CC(C)CC#N,83.134,1.55608,23.79,0,1,1,0,0,83.07349929
0,0,0,0,0,0,0,0,0,0,0,0,TOX1627,Cc1ccc(C(=O)O)o1,126.11099999999999,1.28622,50.44,1,2,1,1,1,126.0316941
0,0,0,0,1,1,0,0,0,0,0,0,TOX1626,CC(C)c1ccc(CO)cc1,150.22099999999998,2.3023000000000007,20.23,1,1,2,1,1,150.1044651
0,0,0,0,0,0,0,0,0,0,0,0,TOX1629,CC(=O)CCC=C(C)C,126.19899999999998,2.3218000000000005,17.07,0,1,3,0,0,126.1044651
0,0,0,0,0,0,0,,0,,0,0,TOX28953,CCC(C)C(C(=O)OCC[N+](C)(CC)CC)c1ccccc1,306.4699999999999,3.845900000000003,26.3,0,2,9,1,1,306.24275568408996
0,0,1,,1,0,0,,1,,0,0,TOX28952,Nc1ncnc(Nc2ccc(Cl)cc2)n1,221.651,1.8508,76.72,2,5,2,2,2,221.04682293599998
0,0,0,,0,0,0,0,0,0,0,0,TOX25653,CN(C)CCCSc1ccccc1NC(=O)/C=C/c1ccccc1,340.4920000000001,4.382300000000003,32.34,1,3,8,2,2,340.1609344
0,0,0,0,0,0,0,0,0,0,0,0,TOX25652,CC(C)NCC(O)c1ccc(N)c(C#N)c1,219.28799999999998,1.17188,82.07,3,4,4,1,1,219.1371622
0,0,0,,0,0,0,0,0,0,0,0,TOX25651,CN1C(=O)COc2c(C(=O)NC3CN4CCC3CC4)cc(Cl)cc21,349.81800000000004,1.5191999999999999,61.88,1,4,2,5,1,349.1193192
0,0,0,0,0,0,0,0,0,0,0,0,TOX6488,C=C1C2CCC(C2)C1(C)C,136.238,2.9987000000000013,0,0,0,0,2,0,136.1252005
0,0,0,0,0,0,0,0,0,0,,0,TOX25656,CC(C(O)c1ccc(O)cc1)N1CCC(Cc2ccccc2)CC1,325.45200000000006,3.7688000000000033,43.7,2,3,5,3,2,325.20417910400005
0,0,0,0,0,0,0,0,0,0,0,0,TOX25655,O=C(O)CN1C(=O)c2cccc3cccc(c23)C1=O,255.22899999999998,1.5204,74.68,1,3,2,3,2,255.0531578
0,0,0,0,,0,0,0,0,0,0,0,TOX25654,NP(N)(=O)NC(=O)c1ccc(F)cc1,217.14,0.5809999999999995,98.21000000000001,3,2,2,1,1,217.04164137799998
0,0,0,0,0,0,0,0,0,0,0,,TOX25659,Clc1cccc(SC2CCNCC2)n1,228.74799999999996,2.5791000000000004,24.92,1,3,2,2,1,228.0487971
0,0,0,0,0,0,0,,0,,,0,TOX25658,CC(=O)OC1CN2CCC1CC2,169.224,0.6436999999999999,29.54,0,3,1,3,0,169.1102787
0,0,0,1,0,0,0,1,0,0,,0,TOX5299,CCCCC(CC)COC(=O)C(C#N)=C(c1ccccc1)c1ccccc1,361.485,5.771680000000005,50.09,0,3,9,2,2,361.20417910400005
0,0,0,0,0,0,0,0,0,0,0,0,TOX5295,CCCC=C(C=O)CC,126.19899999999998,2.3218000000000005,17.07,0,1,4,0,0,126.1044651
0,0,0,0,0,0,0,0,0,0,0,0,TOX5297,C=CC(=O)OCC(CC)CCCC,184.27899999999994,2.9320000000000013,26.3,0,2,7,0,0,184.1463299
0,0,0,0,0,0,0,0,0,0,0,0,TOX5291,CCCCC(C=O)CC,128.21499999999997,2.401700000000001,17.07,0,1,5,0,0,128.1201151
0,0,0,0,0,0,0,0,0,0,0,0,TOX5292,CCCC(O)C(CC)CO,146.23,1.1659,40.46,2,2,5,0,0,146.1306798
0,0,0,0,0,0,0,0,0,0,0,0,TOX5293,CCCCC(CC)C(=O)O,144.214,2.2874,37.3,1,1,5,0,0,144.1150298
0,0,0,0,0,0,0,1,0,0,,0,TOX948,O=[N+]([O-])c1ccc(-c2nnc(O)o2)o1,197.10599999999997,0.9433999999999998,115.43,1,7,2,2,2,197.0072702
0,0,1,0,0,0,0,0,0,0,0,0,TOX18321,O=C(O)c1cccc(Oc2ccccc2)c1,214.22,3.177100000000001,46.53,1,2,3,2,2,214.0629942
0,0,1,0,0,0,0,0,0,0,0,0,TOX943,COc1ccc([N+](=O)[O-])cc1N,168.152,1.1855999999999998,78.39,1,4,2,1,1,168.0534921
0,0,0,0,0,0,0,1,0,0,1,0,TOX944,NC(=O)N/N=C/c1ccc([N+](=O)[O-])o1,198.13799999999998,0.19000000000000006,123.76,2,5,3,1,1,198.0389047
0,,0,,,,,1,1,1,,,TOX946,CC(=O)OC(OC(C)=O)c1ccc([N+](=O)[O-])o1,243.171,1.3126,108.88000000000001,0,7,4,1,1,243.03790162800001
0,0,0,0,0,0,1,0,0,0,0,0,TOX25389,O=C(O)Cc1ccc(-c2ccccc2)cc1,212.24800000000002,2.9807000000000015,37.3,1,1,3,2,2,212.0837296
0,0,0,0,0,0,0,1,0,0,0,0,TOX25388,NC(=O)c1cc[n+](CC2=C(C(=O)[O-])N3C(=O)[C@@H](NC(=O)Cc4cccs4)[C@H]3SC2)cc1,458.5210000000002,-1.2189,136.51,2,7,7,4,2,458.07186167599997
0,0,0,0,0,0,0,0,0,0,0,0,TOX12547,CCOc1nc(C(Cl)(Cl)Cl)ns1,247.53400000000002,2.7635000000000005,35.010000000000005,0,4,2,1,1,245.9188168
0,0,0,0,0,0,0,,0,0,0,0,TOX25380,O=C1OC(CN2CCOCC2)CN1N=Cc1ccc([N+](=O)[O-])o1,324.29300000000006,0.6747000000000003,110.64999999999999,0,8,5,3,1,324.10698423199995
0,0,,0,0,0,0,0,0,0,0,0,TOX25383,CCN(CC)CCNC(=O)c1cc(Br)c(N)cc1OC,344.2530000000001,2.1115,67.59,2,4,7,1,1,343.089539
0,0,0,0,0,0,0,0,0,0,0,0,TOX25382,C=C1c2cccc(O)c2C(=O)C2=C(O)[C@]3(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@H]12,442.42400000000015,-0.4379,181.62,6,9,2,4,1,442.1376157
0,0,0,0,0,0,0,,0,,0,0,TOX25385,CC(=O)N[C@@H](CC(=O)N[C@@H](CCC(=O)O)C(=O)O)C(=O)O,304.255,-1.6,170.1,5,5,9,0,0,304.09066547199996
0,0,0,0,0,0,0,,0,,0,0,TOX25384,C[N+]1([O-])[C@H]2CC[C@@H]1C[C@H](OC(=O)C(CO)c1ccccc1)C2,305.374,1.9434999999999996,69.59,1,4,4,3,1,305.1627082
0,0,0,0,0,0,0,0,0,0,0,0,TOX25386,C[C@H]1CCC[C@@H](C)N1,113.204,1.5369,12.03,1,1,0,1,0,113.12044947999999
0,0,0,0,0,0,0,,0,0,0,0,TOX16435,CCCCCCCCN1CCCC1=O,197.32199999999997,2.9693000000000014,20.310000000000002,0,1,7,1,0,197.1779644
1,0,,,,,0,1,0,0,0,,TOX25474,COC(=O)[C@@]1(C)[C@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,372.5050000000001,3.690400000000003,63.60000000000001,1,4,1,4,0,372.23005950399994
0,0,,,1,0,0,1,1,0,0,0,TOX25472,COc1ccc2cc(CCC(C)=O)ccc2c1,228.29099999999997,3.370000000000002,26.3,0,2,4,2,2,228.1150298
0,0,0,0,1,0,0,0,0,0,0,0,TOX16438,Cc1cc(-n2nc3ccc(Cl)cc3n2)c(O)c(C(C)(C)C)c1,315.8040000000001,4.3854200000000025,50.94,1,4,1,3,3,315.1138399
1,0,0,0,0,0,0,,0,,0,0,TOX25479,CN[C@@H]1[C@@H](O)[C@@H](O[C@@H]2[C@@H](O)[C@H](OC3OC(CN)=CCC3N)[C@@H](N)C[C@H]2N)OC[C@]1(C)O.CN[C@@H]1[C@@H](O)[C@@H](O[C@@H]2[C@@H](O)[C@H](OC3OC(CN)=CCC3N)[C@@H](N)C[C@H]2N)OC[C@]1(C)O,895.0659999999998,-7.703,427.44,16,24,12,6,0,894.538597
0,0,0,0,0,0,0,0,0,0,0,0,TOX25478,CC(C)(C)NCC(O)COc1cccc2c1CCC(=O)N2,292.37899999999996,1.6990999999999998,70.58999999999999,3,4,5,2,1,292.1786926
0,0,0,0,,0,0,0,0,0,,0,TOX7281,O=C(O)c1cc2ccccc2nc1C(=O)O,217.17999999999998,1.6312,87.49,2,3,2,2,2,217.0375077
0,0,0,0,0,0,0,0,0,0,0,0,TOX7280,CCCCCCCCCCCCCCCCCC#N,265.4849999999999,6.771480000000007,23.79,0,1,15,0,0,265.2769501
1,0,1,,1,0,0,1,1,0,,0,TOX491,CN(C)c1ccc(N=Nc2ccccc2)cc1,225.29500000000002,4.168000000000003,27.96,0,3,3,2,2,225.1265975
0,0,0,0,0,0,0,0,0,0,0,0,TOX497,Cc1ncc([N+](=O)[O-])n1C,141.13,0.63672,60.96,0,4,1,1,1,141.0538265
0,0,0,0,0,0,0,0,0,0,0,0,TOX494,COP(C)(=O)OC,124.07599999999998,1.1020999999999999,35.53,0,3,2,0,0,124.0289308
0,0,0,0,0,0,0,1,0,0,0,0,TOX7288,C/C=C(C)/C=C/C=C(C)C,136.23799999999997,3.4750000000000023,0,0,0,2,0,0,136.1252005
0,0,0,0,0,0,0,0,0,0,0,0,TOX498,COC(=O)c1ccc(C(=O)OC)cc1,194.18599999999998,1.2598,52.60000000000001,0,4,2,1,1,194.0579088
0,0,0,0,0,0,0,0,0,0,0,0,TOX499,CC(=O)N(C)C,87.122,0.0945,20.310000000000002,0,1,0,0,0,87.06841391
0,0,,0,0,0,0,0,0,0,0,0,TOX3990,CCNc1nc(Cl)nc(NC(C)(C)C#N)n1,240.698,1.6708799999999997,86.52,2,6,4,1,1,240.08902209599998
,0,,0,0,0,0,0,0,,1,0,TOX3997,CC1(C)[C@H](/C=C(\Cl)C(F)(F)F)[C@@H]1C(=O)O[C@H](C#N)c1cccc(Oc2ccccc2)c1,449.8560000000001,6.543980000000005,59.32000000000001,0,4,6,3,2,449.1005558
0,0,1,0,0,0,0,0,0,0,0,0,TOX3999,Nc1nc(N)nc(NC2CC2)n1,166.188,-0.3897,102.74,3,6,2,2,1,166.09669431999998
0,0,0,0,0,0,0,0,0,0,0,0,TOX3998,CC1(C)C(C=C(Cl)Cl)C1C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1,416.30400000000014,6.177980000000004,59.32000000000001,0,4,6,3,2,415.0741988
0,0,0,0,1,0,0,0,0,0,0,0,TOX3442,NC(=O)NC(=O)Cc1ccccc1,178.191,0.42399999999999954,72.19,2,2,2,1,1,178.0742276
0,0,,,0,0,0,,0,0,,0,TOX3441,OCCN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,403.9790000000002,3.942700000000003,29.950000000000003,1,5,6,4,2,403.14851113199995
0,0,0,0,0,0,0,0,0,0,0,0,TOX3440,CCC[C@H](N[C@@H](C)C(=O)N1[C@H](C(=O)O)C[C@@H]2CCCC[C@@H]21)C(=O)OCC,368.47400000000016,1.940599999999999,95.94000000000001,2,5,8,2,0,368.23112212399997
0,0,0,0,0,0,0,0,0,0,,0,TOX21698,CNC(=O)O/N=C(\C)C(C)S(C)(=O)=O,222.266,0.15139999999999998,84.82999999999998,1,5,3,0,0,222.0674279
0,0,0,0,0,0,0,0,0,0,0,0,TOX1979,CC(=O)CC(C)=O,100.11699999999999,0.5545,34.14,0,2,2,0,0,100.0524295
0,,,1,,1,,,1,1,1,1,TOX1464,CN(C)C(=S)[S-].CN(C)C(=S)[S-].[Zn+2],305.834,0.7571000000000002,6.48,0,4,0,0,0,303.9174746
0,0,0,0,0,0,0,0,0,0,0,0,TOX1971,O=[N+]([O-])c1cccc(Cl)c1,157.55599999999998,2.2482000000000006,43.14,0,2,1,1,1,156.993056
0,0,0,,0,0,0,0,0,0,1,0,TOX1975,c1ccc(Nc2ccccc2)cc1,169.227,3.430200000000001,12.03,1,1,2,2,2,169.0891494
0,0,0,0,0,0,0,0,0,0,0,0,TOX1974,CC(C)c1ccc(C=O)cc1,148.20499999999998,2.6225000000000014,17.07,0,1,2,1,1,148.088815
0,0,0,0,0,0,0,0,0,0,0,0,TOX1977,CCc1ccc(O)cc1,122.16699999999996,1.9546,20.23,1,1,1,1,1,122.0731649
0,0,0,0,,1,1,,1,1,1,1,TOX1462,CCCCN(CCCC)C(=S)[S-].CCCCN(CCCC)C(=S)[S-].[Zn+2],474.1580000000002,5.438300000000006,6.48,0,4,12,0,0,472.1052754
0,0,0,0,0,0,0,0,0,0,,0,TOX7759,CC(C)C(C)(N)C#N,112.176,0.88338,49.81,1,2,1,0,0,112.10004838399999
0,0,,,1,1,0,,0,1,1,1,TOX1460,C[C@H]1CCCC(=O)CCCC=Cc2cc(O)cc(O)c2C(=O)O1,318.3690000000001,3.5796000000000032,83.83,2,5,0,2,1,318.1467238039999
0,0,0,0,1,1,0,0,0,0,1,0,TOX7756,OCc1cccc(Oc2ccccc2)c1,200.23700000000002,2.9712000000000005,29.46,1,2,3,2,2,200.0837296
,,0,,,,,,,,1,1,TOX3198,CC(=O)O[C@H]1C[C@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@]5(C)[C@H]6C[C@@H](O)[C@]7(C)[C@@H](C8=CC(=O)OC8)CC[C@]7(O)[C@@H]6CC[C@@H]5C4)O[C@@H]3C)O[C@@H]2C)O[C@H](C)[C@H]1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,985.1270000000003,0.6131000000000075,288.28,8,20,11,9,0,984.4929948320001
0,0,0,0,1,1,0,0,0,0,,0,TOX3669,Clc1ccccc1CN1CCc2sccc2C1,263.793,3.959800000000002,3.24,0,2,2,3,2,263.0535481
0,0,0,0,0,0,0,0,0,1,,0,TOX25859,CCN(CC)CCOC(=O)C(c1ccccc1)C1CCCCC1,317.47300000000024,4.235500000000004,29.54,0,3,8,2,1,317.23547923200005
0,0,0,0,0,0,0,0,0,0,0,0,TOX3190,CN1CCC(=C2c3ccccc3CC(=O)c3sccc32)CC1,309.4340000000001,4.014400000000004,20.310000000000002,0,3,0,4,2,309.11873522800005
,0,,0,0,0,0,,0,,0,0,TOX3661,Cc1cn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]c1=O,242.23099999999997,-1.51428,104.54999999999998,3,6,2,2,1,242.0902715
0,0,0,0,0,0,1,0,0,,,0,TOX3660,CCN(CC)CCSC(=O)C(c1ccccc1)c1ccccc1,327.49300000000005,4.420100000000004,20.310000000000002,0,3,8,2,2,327.16568542000005
1,1,0,0,1,1,0,,0,0,0,0,TOX3667,C#C[C@]1(O)CC[C@H]2[C@H]3[C@H](CC[C@@]21C)C1=C(CC(=O)CC1)C[C@H]3C,312.45300000000003,3.8826000000000036,37.3,1,2,0,4,0,312.2089301
0,0,0,0,0,0,0,0,0,0,0,0,TOX3194,Nc1ccn([C@H]2CS[C@@H](CO)O2)c(=O)n1,229.261,-0.5941,90.36999999999999,2,7,2,2,1,229.0521122
0,,,,,0,0,,0,0,,0,TOX3665,CC(C(=O)O)c1ccc(C(=O)c2ccccc2)s1,260.31399999999996,3.167200000000001,54.37,1,3,4,2,2,260.0507152
,,0,,,0,,,,,1,1,TOX3196,CC(=O)O[C@H]1C[C@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](OC4CC[C@]5(C)[C@H]6CC[C@]7(C)[C@@H](C8=CC(=O)OC8)CC[C@]7(O)[C@@H]6CC[C@@H]5C4)O[C@@H]3C)O[C@@H]2C)O[C@H](C)[C@H]1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,969.1280000000004,1.6423000000000048,268.04999999999995,7,19,11,9,0,968.4980802120002
0,0,0,0,0,0,0,0,0,0,0,0,TOX236,CC(O)C(=O)[O-].CC(O)C(=O)[O-],178.14,-3.7658,120.72,2,6,2,0,0,178.04883519982002
0,0,0,0,0,0,0,0,0,0,0,0,TOX235,[Ca+2].[Cl-].[Cl-],110.98400000000001,-6.3728,0,0,0,0,0,0,109.90029634000001
0,0,0,0,0,0,0,1,0,0,0,0,TOX232,Cn1c(=O)c2c(ncn2C)n(C)c1=O,194.194,-1.0293,61.82,0,6,0,2,2,194.0803756
0,0,0,0,1,0,,1,0,1,0,,TOX233,C=C1CC[C@H](O)C/C1=C/C=C1\CCC[C@@]2(C)[C@H]1CC[C@@H]2[C@H](C)/C=C/[C@H](C)C(C)C,396.6590000000001,7.641000000000008,20.23,1,1,5,3,0,396.339216
0,0,0,0,0,0,0,0,0,0,0,0,TOX7636,CCC(C)OC(C)CC,130.23099999999997,2.6000000000000005,9.23,0,1,4,0,0,130.1357652
1,,0,0,0,0,0,0,0,0,0,0,TOX231,O=C(O)C=Cc1ccc(O)c(O)c1,180.159,1.1956,77.76,3,3,2,1,1,180.0422587
0,0,0,0,0,0,0,0,0,0,0,0,TOX7639,CCCOCCOCCO,148.202,0.4219,38.69,1,3,7,0,0,148.1099444
0,0,0,0,0,0,0,0,0,0,0,0,TOX238,CN(C)C(=O)COC(=O)Cc1ccc(OC(=O)c2ccc(NC(=N)N)cc2)cc1,398.41900000000004,1.3850699999999991,134.81,3,6,7,2,2,398.1590198040001
0,0,0,,,,,,0,,1,,TOX239,CCOc1nc2cccc(C(=O)OC(C)OC(=O)OC3CCCCC3)c2n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,610.6710000000002,6.319100000000007,143.34,1,11,10,6,5,610.2539828
0,0,0,0,0,0,0,0,0,0,,0,TOX9254,CC(CC(=O)O)CC(C)(C)C,158.24099999999996,2.533400000000001,37.3,1,1,3,0,0,158.1306798
0,0,0,,0,0,,1,1,1,0,1,TOX7585,c1cc(N(CC2CO2)CC2CO2)ccc1OCC1CO1,277.32000000000005,1.0682,50.06,0,5,8,4,1,277.1314081
0,0,0,0,0,0,0,0,0,0,0,0,TOX21389,CC(=O)c1ccc2ccccc2c1,170.21099999999998,3.0424000000000015,17.07,0,1,1,2,2,170.0731649
0,0,0,0,0,0,0,0,0,0,0,0,TOX21388,C=C(C)C(=O)OCCOC(=O)CC(C)=O,214.21699999999996,0.6279999999999999,69.67,0,5,6,0,0,214.0841235
0,0,0,0,0,0,0,0,0,0,0,0,TOX9255,COC(=O)[C@H]1CC[C@H](C(=O)OC)CC1,200.23399999999995,1.1387999999999998,52.60000000000001,0,4,2,1,0,200.104859
0,0,0,0,0,0,0,0,0,0,0,0,TOX29150,CCOC(=O)C(C)(C)C,130.18699999999998,1.5956000000000001,26.3,0,2,1,0,0,130.0993797
0,0,0,0,0,0,0,0,0,0,0,0,TOX29151,O=C/C=C/c1ccco1,122.12299999999998,1.4917,30.21,0,2,2,1,1,122.0367794
0,,0,1,,,,1,,,,,TOX29153,CCCCCCCCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,559.6390000000002,6.073000000000007,91.19,0,5,15,1,1,559.1973179199998
0,,,1,,,,1,,,,,TOX29154,CCCCCCCCCCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,587.6930000000002,6.853200000000007,91.19,0,5,17,1,1,587.2286180479998
0,0,0,0,0,0,0,0,0,0,0,0,TOX7580,CCCCCCCCCCCCCCCCCl,260.8929999999999,6.706500000000006,0,0,0,14,0,0,260.2270787
0,0,0,0,,,0,0,0,0,0,0,TOX29157,CCCCCCCCCI,254.155,4.172000000000003,0,0,0,7,0,0,254.0531486
0,0,0,0,0,0,0,0,0,0,0,0,TOX29158,CCCCCCCCCCCCI,296.236,5.342300000000005,0,0,0,10,0,0,296.1000988
0,,0,,1,0,,0,0,0,0,0,TOX29159,CN(C)c1ccc(/C=C/c2ccc([N+](=O)[O-])cc2)cc1,268.316,3.8312000000000026,46.379999999999995,0,3,4,2,2,268.1211778
0,0,0,0,0,0,0,1,0,0,0,0,TOX9251,COC(=O)/C=C\C(=O)O,130.099,-0.1998,63.60000000000001,1,3,2,0,0,130.0266087
0,0,0,,0,0,0,0,0,0,0,0,TOX15272,CC(C)c1ccc2cc(C(C)C)ccc2c1,212.33599999999998,5.086600000000004,0,0,0,2,2,2,212.1565006
0,0,0,0,,0,0,0,0,0,0,0,TOX18696,CCOC(=O)c1ccccc1,150.177,1.8633,26.3,0,2,2,1,1,150.0680796
0,0,0,0,0,0,0,0,0,0,0,0,TOX5453,CC(=O)OCCC(C)C,130.18699999999998,1.5956000000000001,26.3,0,2,3,0,0,130.0993797
0,0,0,0,1,0,0,,0,0,0,0,TOX5454,CC(C)CCOC(=O)C=Cc1ccccc1,218.29600000000002,3.289100000000002,26.3,0,2,5,1,1,218.1306798
0,0,0,0,0,0,0,0,0,0,0,0,TOX5903,O=c1[nH]ncc2ccccc12,146.14899999999997,0.9230999999999998,45.75,1,2,0,2,2,146.0480128
0,,0,,,,,,,,,,TOX6902,CCCCCCCCCCCCCCCCCC[N+](C)(C)C,312.60599999999994,6.9541000000000075,0,0,0,17,0,0,312.3624769
0,0,0,0,0,0,0,0,0,0,0,0,TOX6905,CCOCCOCCOC(C)=O,176.212,0.6025999999999998,44.760000000000005,0,4,7,0,0,176.104859
0,0,0,0,0,0,0,0,0,0,0,0,TOX6904,CCCCOCCOC(C)=O,160.213,1.3662,35.53,0,3,6,0,0,160.1099444
0,0,0,0,0,0,0,0,0,0,0,0,TOX6906,CCCCCCCCCCCCN(C)C,213.40899999999996,4.468900000000004,3.24,0,1,11,0,0,213.24564999199998
0,0,0,0,0,0,0,0,0,0,0,0,TOX6908,CCCCCCOCCO,146.23,1.5756,29.46,1,2,7,0,0,146.1306798
0,0,0,0,0,0,0,0,0,0,0,0,TOX9170,CC(=O)C=C(C)C,98.145,1.5415999999999999,17.07,0,1,1,0,0,98.07316494
0,0,0,0,0,0,0,,0,,,0,TOX26814,CN1c2c(O)nc(N)nc2NCC1CNc1ccc(C(=O)NC(CCC(=O)[O-])C(=O)[O-])cc1,457.4470000000003,-2.5148,208.69,5,12,9,3,2,457.1720786158199
0,0,0,0,0,0,0,,0,,0,0,TOX26815,CC(C)(CO)C(O)C(=O)NCCC(=O)NCCSSCCNC(=O)CCNC(=O)C(O)C(C)(C)CO,554.7320000000002,-1.6284,197.31999999999996,8,10,19,0,0,554.2444063
0,0,,0,0,0,0,,0,,0,0,TOX26816,CCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCCCC,677.9449999999996,9.051400000000005,111.19,0,8,34,0,0,677.4995548939999
0,0,1,1,,0,0,0,0,0,,0,TOX26817,Clc1cccc(C(c2ccc3nc[nH]c3c2)n2ccnc2)c1,308.77200000000005,4.050500000000003,46.5,1,3,3,4,4,308.0828741
0,0,1,,,0,,1,0,0,0,1,TOX26810,Cc1ccc2nc(N)[nH]c(=O)c2c1Sc1ccncc1,284.34400000000005,2.35992,84.66,2,5,2,3,3,284.073182
0,0,0,0,0,0,0,,0,,1,0,TOX26812,CC1(C)[C@H](C=C(Cl)Cl)[C@H]1C(=O)OCc1c(F)c(F)cc(F)c1F,371.15700000000004,4.877400000000002,26.3,0,2,4,2,1,370.0150479
0,0,1,0,0,0,0,,0,,0,,TOX26813,N=C(NN=Cc1ccc(Cl)cc1)NN=Cc1ccc(Cl)cc1,334.21000000000004,3.4753700000000016,72.63,3,3,4,2,2,333.05480077600004
0,0,0,0,1,0,0,,0,,0,0,TOX26818,CCCCC(O)c1ccccc1,164.248,2.9102000000000015,20.23,1,1,4,1,1,164.1201151
0,0,0,0,0,0,0,,0,,0,0,TOX26819,CCN(CC)CCOC[C@H]1O[C@@H](O)[C@H](OCCN(CC)CC)[C@@H](O)[C@@H]1O,378.5100000000001,-0.4892,94.86000000000001,3,8,13,1,0,378.27298693599994
0,0,1,,,0,0,1,0,0,,0,TOX22121,CC#Cc1cc(C)nc(Nc2ccccc2)n1,223.27900000000002,2.9000200000000005,37.81,1,3,2,2,2,223.1109474
0,,,,,1,1,1,,1,,1,TOX22129,Cl[Hg]c1ccccc1,313.149,1.5482,0,0,0,1,1,1,313.9786208
0,0,0,0,0,0,0,0,0,0,0,0,TOX25850,C[N+](C)(C)CC(O)CC(=O)[O-],161.20099999999996,-1.8065,60.36,1,3,4,0,0,161.1051933
0,,,,,1,,,,,,,TOX20413,C[C@H]1CC[C@]2(NC1)O[C@H]1C[C@H]3[C@@H]4CC[C@H]5C[C@@H](O[C@@H]6O[C@H](CO)[C@H](O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O[C@@H]8OC[C@@H](O)[C@H](O)[C@H]8O)[C@H]7O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O)[C@H]7O)[C@H](O)[C@H]6O)CC[C@]5(C)[C@H]4CC[C@]3(C)[C@H]1[C@@H]2C,1034.2000000000003,-2.6973,337.86,13,22,11,10,0,1033.545759
0,0,0,0,0,0,0,0,0,0,0,0,TOX1062,O=NN1CCCC1,100.12100000000001,0.7636000000000001,32.67,0,2,1,1,0,100.0636629
0,0,,0,0,0,,,0,,0,1,TOX28852,C[C@H]1[C@H]2Cc3ccc(O)cc3[C@]1(C)CCN2CCc1ccccc1,321.46399999999994,4.159100000000004,23.47,1,2,3,4,2,321.2092645
0,0,0,,0,0,0,0,0,0,0,0,TOX28853,CCC(=O)N(c1ccccc1)C1(COC)CCN(CCn2nnn(CC)c2=O)CC1,416.52600000000024,1.3838999999999997,85.49000000000001,0,8,9,3,2,416.25358888400007
0,0,0,0,0,0,0,0,0,0,0,0,TOX28850,CC(C)=CCN1CC[C@@]2(C)c3cc(O)ccc3C[C@@H]1[C@@H]2C.O=C(O)CCC(=O)O,403.51900000000023,3.8184000000000022,98.07000000000001,3,4,5,3,1,403.2358731559999
0,0,0,0,,0,0,0,0,0,0,0,TOX1792,O=Cc1ccccc1O,122.12299999999996,1.2047,37.3,1,2,1,1,1,122.0367794
0,0,0,,,0,,,0,0,0,0,TOX28856,CCC(=O)N(c1ccccc1)[C@@H]1CCN(CCc2ccccc2)C[C@@H]1C,350.50600000000003,4.382700000000004,23.550000000000004,0,2,6,3,2,350.23581357999996
0,0,0,0,,0,,,0,,0,0,TOX28857,CCC(=O)N(c1ccccc1)[C@H]1CCN(CCc2ccccc2)C[C@@H]1C,350.50600000000003,4.382700000000004,23.550000000000004,0,2,6,3,2,350.23581357999996
0,0,,0,,0,,1,0,0,,0,TOX28854,CCC(=O)N(c1ccccc1)C1(COC)CCN(CCc2cccs2)CC1.O=C(O)CC(O)(CC(=O)O)C(=O)O,578.6840000000004,2.9663000000000004,164.91,4,8,13,3,2,578.2298018
